เลขที่ T/O,เลขที่ TR,หมายเลขอ้างอิง,PO Number,รหัสสินค้า,สินค้า,จำนวน,Sale Unit,จำนวน,Base Unit,คงเหลือ (Sale Unit),คงเหลือ (Base Unit),วันที่ต้องการให้ขน,เวลาต้องการให้ขน,วันที่ Completed,เวลา Completed,ความสำคัญ,Location Delivery Type,รหัสลูกค้า,ชื่อลูกค้า,รหัสสถานที่ขนต้นทางจริง,สถานที่ขนต้นทางจริง,รหัสสถานที่รับปลายทางจริง,สถานที่รับปลายทางจริง,TiHi,Pallet,Portion Pallet,สถานะ,เหตุผลที่ Rejected,สร้างโดย,วันที่สร้างเอกสาร,เวลาสร้างเอกสาร,Channel,Product List,วันที่ลูกค้าต้องการ,เวลาลูกค้าต้องการ,วันที่ Sale ยืนยัน,เวลา Sale ยืนยัน,หมายเหตุ Plan,ประเภทรถ,Batch,ทะเบียนรถ,พนักงานขับรถ,Engineering Change,PO_Type
TO2505140149,OS-OMSAP-2505140586,CV08-TG6805-0635,,310002646,โออิชิ กรีนที รสต้นตำรับ 350 มล.Pack6,5,กล่อง,0,ขวด,0,0,,,15/05/2025,09:35,NORMAL,WAREHOUSE_TO_CUSTOMER,1006495,บริษัท แคชแวน แมนเนจเม้นท์. จำกัด,7586,ศูนย์กระจายสินค้าภูมิภาค ทุ่งสง,4608G017,CV เมืองตรัง-G,72,1,48,DELIVERY_COMPLETED,,OMSAP,14/05/2025,12:51,CV,B,15/05/2025,12:00,14/05/2025,10:44:05,,,,,,,
TO2505140149,OS-OMSAP-2505140586,CV08-TG6805-0635,,315440704,สุราแสงโสมเหรียญทอง 700 ml - N,2,โหล,0,ขวด,0,0,,,15/05/2025,09:35,NORMAL,WAREHOUSE_TO_CUSTOMER,1006495,บริษัท แคชแวน แมนเนจเม้นท์. จำกัด,7586,ศูนย์กระจายสินค้าภูมิภาค ทุ่งสง,4608G017,CV เมืองตรัง-G,56,0,24,DELIVERY_COMPLETED,,OMSAP,14/05/2025,12:51,CV,B,15/05/2025,12:00,14/05/2025,10:44:05,,,,,,,
TO2505140149,OS-OMSAP-2505140586,CV08-TG6805-0635,,Z31123562835,เชี่ยงชุน 35 ดีกรี 625 มล.w/o NackLabel (นทีชัย),5,โหล,0,ขวด,0,0,,,15/05/2025,09:35,NORMAL,WAREHOUSE_TO_CUSTOMER,1006495,บริษัท แคชแวน แมนเนจเม้นท์. จำกัด,7586,ศูนย์กระจายสินค้าภูมิภาค ทุ่งสง,4608G017,CV เมืองตรัง-G,90,0,60,DELIVERY_COMPLETED,,OMSAP,14/05/2025,12:51,CV,B,15/05/2025,12:00,14/05/2025,10:44:05,,,,,,,
TO2505140149,OS-OMSAP-2505140586,CV08-TG6805-0635,,310002644,โออิชิ กรีนที รสข้าวญี่ปุ่น 350 มล.Pack6,5,กล่อง,0,ขวด,0,0,,,15/05/2025,09:35,NORMAL,WAREHOUSE_TO_CUSTOMER,1006495,บริษัท แคชแวน แมนเนจเม้นท์. จำกัด,7586,ศูนย์กระจายสินค้าภูมิภาค ทุ่งสง,4608G017,CV เมืองตรัง-G,72,1,48,DELIVERY_COMPLETED,,OMSAP,14/05/2025,12:51,CV,B,15/05/2025,12:00,14/05/2025,10:44:05,,,,,,,
TO2505140149,OS-OMSAP-2505140586,CV08-TG6805-0635,,310001198,โออิชิ ชาคูลล์ซ่า ชาเขียวโซดากลิ่นฮันนี่เลมอน 320 มล.New,15,แพ็ค,0,กระป๋อง,0,0,,,15/05/2025,09:35,NORMAL,WAREHOUSE_TO_CUSTOMER,1006495,บริษัท แคชแวน แมนเนจเม้นท์. จำกัด,7586,ศูนย์กระจายสินค้าภูมิภาค ทุ่งสง,4608G017,CV เมืองตรัง-G,104,3,48,DELIVERY_COMPLETED,,OMSAP,14/05/2025,12:51,CV,B,15/05/2025,12:00,14/05/2025,10:44:05,,,,,,,
TO2505140149,OS-OMSAP-2505140586,CV08-TG6805-0635,,310002641,โออิชิ กรีนที รสน้ำผึ้งผสมมะนาว 350 มล.,24,กล่อง,0,ขวด,0,0,,,15/05/2025,09:35,NORMAL,WAREHOUSE_TO_CUSTOMER,1006495,บริษัท แคชแวน แมนเนจเม้นท์. จำกัด,7586,ศูนย์กระจายสินค้าภูมิภาค ทุ่งสง,4608G017,CV เมืองตรัง-G,72,8,0,DELIVERY_COMPLETED,,OMSAP,14/05/2025,12:51,CV,B,15/05/2025,12:00,14/05/2025,10:44:05,,,,,,,
TO2505140149,OS-OMSAP-2505140586,CV08-TG6805-0635,,310003727,โออิชิ ชาคูลล์ซ่า ชาเขียวโซดากลิ่นองุ่นเคียวโฮ 320 มล.,15,แพ็ค,0,กระป๋อง,0,0,,,15/05/2025,09:35,NORMAL,WAREHOUSE_TO_CUSTOMER,1006495,บริษัท แคชแวน แมนเนจเม้นท์. จำกัด,7586,ศูนย์กระจายสินค้าภูมิภาค ทุ่งสง,4608G017,CV เมืองตรัง-G,104,3,48,DELIVERY_COMPLETED,,OMSAP,14/05/2025,12:51,CV,B,15/05/2025,12:00,14/05/2025,10:44:05,,,,,,,
TO2505140149,OS-OMSAP-2505140586,CV08-TG6805-0635,,313235727,BLEND 285 35 ดีกรี 700 มล.New Package,3,โหล,0,ขวด,0,0,,,15/05/2025,09:35,NORMAL,WAREHOUSE_TO_CUSTOMER,1006495,บริษัท แคชแวน แมนเนจเม้นท์. จำกัด,7586,ศูนย์กระจายสินค้าภูมิภาค ทุ่งสง,4608G017,CV เมืองตรัง-G,60,0,36,DELIVERY_COMPLETED,,OMSAP,14/05/2025,12:51,CV,B,15/05/2025,12:00,14/05/2025,10:44:05,,,,,,,
TO2505140149,OS-OMSAP-2505140586,CV08-TG6805-0635,,315440010,แสงโสมเหรียญทอง 1000 มล.,1,โหล,0,ขวด,0,0,,,15/05/2025,09:35,NORMAL,WAREHOUSE_TO_CUSTOMER,1006495,บริษัท แคชแวน แมนเนจเม้นท์. จำกัด,7586,ศูนย์กระจายสินค้าภูมิภาค ทุ่งสง,4608G017,CV เมืองตรัง-G,44,0,12,DELIVERY_COMPLETED,,OMSAP,14/05/2025,12:51,CV,B,15/05/2025,12:00,14/05/2025,10:44:05,,,,,,,
TO2505140149,OS-OMSAP-2505140586,CV08-TG6805-0635,,310002393,น้ำแร่ช้าง Pet 460 ซีซี.,10,แพ็ค,0,ขวด,0,0,,,15/05/2025,09:35,NORMAL,WAREHOUSE_TO_CUSTOMER,1006495,บริษัท แคชแวน แมนเนจเม้นท์. จำกัด,7586,ศูนย์กระจายสินค้าภูมิภาค ทุ่งสง,4608G017,CV เมืองตรัง-G,150,0,120,DELIVERY_COMPLETED,,OMSAP,14/05/2025,12:51,CV,B,15/05/2025,12:00,14/05/2025,10:44:05,,,,,,,
TO2505140150,OS-OMSAP-2505030634,CV08-TG6805-0251,,ZS726118,เอส เพลย์ กามิกาเซ่ 360 ซีซี Pack12*1,10,ลัง,0,ขวด,0,0,,,15/05/2025,09:35,NORMAL,WAREHOUSE_TO_CUSTOMER,1006495,บริษัท แคชแวน แมนเนจเม้นท์. จำกัด,7586,ศูนย์กระจายสินค้าภูมิภาค ทุ่งสง,4608G017,CV เมืองตรัง-G,10,12,0,DELIVERY_COMPLETED,,OMSAP,14/05/2025,12:51,CV,C,15/05/2025,12:00,03/05/2025,13:18:12,,,,,,,
TO2505140150,OS-OMSAP-2505030634,CV08-TG6805-0251,,ZS706113,เอส Play เกรปเบอร์รี 1 ลิตร,5,ลัง,0,ขวด,0,0,,,15/05/2025,09:35,NORMAL,WAREHOUSE_TO_CUSTOMER,1006495,บริษัท แคชแวน แมนเนจเม้นท์. จำกัด,7586,ศูนย์กระจายสินค้าภูมิภาค ทุ่งสง,4608G017,CV เมืองตรัง-G,6,10,0,DELIVERY_COMPLETED,,OMSAP,14/05/2025,12:51,CV,C,15/05/2025,12:00,03/05/2025,13:18:12,,,,,,,
TO2505140151,OS-OMSAP-2505140553,CV08-TG6805-0636,,310003572,โออิชิ กรีนที เคียวโฮพลัสซี 350 กรัม ,24,กล่อง,0,ขวด,0,0,,,15/05/2025,09:35,NORMAL,WAREHOUSE_TO_CUSTOMER,1006495,บริษัท แคชแวน แมนเนจเม้นท์. จำกัด,7586,ศูนย์กระจายสินค้าภูมิภาค ทุ่งสง,4608G017,CV เมืองตรัง-G,72,8,0,DELIVERY_COMPLETED,,OMSAP,14/05/2025,12:51,CV,A,15/05/2025,12:00,14/05/2025,10:44:12,,,,,,,
TO2505140151,OS-OMSAP-2505140553,CV08-TG6805-0636,,310004379,เบียร์ช้างคลาสสิกขวด 620 ซีซี. 4.8ดีกรี S12,75,กล่อง,0,ขวด,0,0,,,15/05/2025,09:35,NORMAL,WAREHOUSE_TO_CUSTOMER,1006495,บริษัท แคชแวน แมนเนจเม้นท์. จำกัด,7586,ศูนย์กระจายสินค้าภูมิภาค ทุ่งสง,4608G017,CV เมืองตรัง-G,75,12,0,DELIVERY_COMPLETED,,OMSAP,14/05/2025,12:51,CV,A,15/05/2025,12:00,14/05/2025,10:44:12,,,,,,,
TO2505140151,OS-OMSAP-2505140553,CV08-TG6805-0636,,Z31023563132,นิยมไทย 35 ดีกรี 625 มล. ข้าวหอม(รง.กระทิงแดง),10,โหล,0,ขวด,0,0,,,15/05/2025,09:35,NORMAL,WAREHOUSE_TO_CUSTOMER,1006495,บริษัท แคชแวน แมนเนจเม้นท์. จำกัด,7586,ศูนย์กระจายสินค้าภูมิภาค ทุ่งสง,4608G017,CV เมืองตรัง-G,90,1,30,DELIVERY_COMPLETED,,OMSAP,14/05/2025,12:51,CV,A,15/05/2025,12:00,14/05/2025,10:44:12,,,,,,,
TO2505140151,OS-OMSAP-2505140553,CV08-TG6805-0636,,Z31063033035,สุราขาวตรารวงข้าว 30 ดีกรี 330 ml,20,โหล,0,ขวด,0,0,,,15/05/2025,09:35,NORMAL,WAREHOUSE_TO_CUSTOMER,1006495,บริษัท แคชแวน แมนเนจเม้นท์. จำกัด,7586,ศูนย์กระจายสินค้าภูมิภาค ทุ่งสง,4608G017,CV เมืองตรัง-G,140,1,100,DELIVERY_COMPLETED,,OMSAP,14/05/2025,12:51,CV,A,15/05/2025,12:00,14/05/2025,10:44:12,,,,,,,
TO2505140151,OS-OMSAP-2505140553,CV08-TG6805-0636,,311328625,สุราเสือดำ 28 ดีกรี 625 ml,2,โหล,0,ขวด,0,0,,,15/05/2025,09:35,NORMAL,WAREHOUSE_TO_CUSTOMER,1006495,บริษัท แคชแวน แมนเนจเม้นท์. จำกัด,7586,ศูนย์กระจายสินค้าภูมิภาค ทุ่งสง,4608G017,CV เมืองตรัง-G,90,0,24,DELIVERY_COMPLETED,,OMSAP,14/05/2025,12:51,CV,A,15/05/2025,12:00,14/05/2025,10:44:12,,,,,,,
TO2505140151,OS-OMSAP-2505140553,CV08-TG6805-0636,,Z31063062535,สุราขาวตรารวงข้าว 30 ดีกรี 625 ml,10,โหล,0,ขวด,0,0,,,15/05/2025,09:35,NORMAL,WAREHOUSE_TO_CUSTOMER,1006495,บริษัท แคชแวน แมนเนจเม้นท์. จำกัด,7586,ศูนย์กระจายสินค้าภูมิภาค ทุ่งสง,4608G017,CV เมืองตรัง-G,90,1,30,DELIVERY_COMPLETED,,OMSAP,14/05/2025,12:51,CV,A,15/05/2025,12:00,14/05/2025,10:44:12,,,,,,,
TO2505140151,OS-OMSAP-2505140553,CV08-TG6805-0636,,311328175,เสือดำ 28 ดีกรี 175 มล.,4,โหล,0,ขวด,0,0,,,15/05/2025,09:35,NORMAL,WAREHOUSE_TO_CUSTOMER,1006495,บริษัท แคชแวน แมนเนจเม้นท์. จำกัด,7586,ศูนย์กระจายสินค้าภูมิภาค ทุ่งสง,4608G017,CV เมืองตรัง-G,120,0,48,DELIVERY_COMPLETED,,OMSAP,14/05/2025,12:51,CV,A,15/05/2025,12:00,14/05/2025,10:44:12,,,,,,,
TO2505140151,OS-OMSAP-2505140553,CV08-TG6805-0636,,Z31063533035,สุราขาวตรารวงข้าว 35 ดีกรี 330 ml,120,โหล,0,ขวด,0,0,,,15/05/2025,09:35,NORMAL,WAREHOUSE_TO_CUSTOMER,1006495,บริษัท แคชแวน แมนเนจเม้นท์. จำกัด,7586,ศูนย์กระจายสินค้าภูมิภาค ทุ่งสง,4608G017,CV เมืองตรัง-G,140,10,40,DELIVERY_COMPLETED,,OMSAP,14/05/2025,12:51,CV,A,15/05/2025,12:00,14/05/2025,10:44:12,,,,,,,
TO2505140151,OS-OMSAP-2505140553,CV08-TG6805-0636,,310002513,โซดา ร็อค เมาเท็น 325 cc.,10,แพ็ค,0,ขวด,0,0,,,15/05/2025,09:35,NORMAL,WAREHOUSE_TO_CUSTOMER,1006495,บริษัท แคชแวน แมนเนจเม้นท์. จำกัด,7586,ศูนย์กระจายสินค้าภูมิภาค ทุ่งสง,4608G017,CV เมืองตรัง-G,70,3,30,DELIVERY_COMPLETED,,OMSAP,14/05/2025,12:51,CV,A,15/05/2025,12:00,14/05/2025,10:44:12,,,,,,,
TO2505140151,OS-OMSAP-2505140553,CV08-TG6805-0636,,Z31103535027,หงส์ทอง 35 ดีกรี 350 ml (บางยี่ขัน),90,โหล,0,ขวด,0,0,,,15/05/2025,09:35,NORMAL,WAREHOUSE_TO_CUSTOMER,1006495,บริษัท แคชแวน แมนเนจเม้นท์. จำกัด,7586,ศูนย์กระจายสินค้าภูมิภาค ทุ่งสง,4608G017,CV เมืองตรัง-G,120,9,0,DELIVERY_COMPLETED,,OMSAP,14/05/2025,12:51,CV,A,15/05/2025,12:00,14/05/2025,10:44:12,,,,,,,
TO2505140151,OS-OMSAP-2505140553,CV08-TG6805-0636,,310004138,เบียร์ช้าง Cold Brew Lager ขวด 620 ซีซี. S12,10,กล่อง,0,ขวด,0,0,,,15/05/2025,09:35,NORMAL,WAREHOUSE_TO_CUSTOMER,1006495,บริษัท แคชแวน แมนเนจเม้นท์. จำกัด,7586,ศูนย์กระจายสินค้าภูมิภาค ทุ่งสง,4608G017,CV เมืองตรัง-G,75,1,45,DELIVERY_COMPLETED,,OMSAP,14/05/2025,12:51,CV,A,15/05/2025,12:00,14/05/2025,10:44:12,,,,,,,
TO2505140152,OS-OMSAP-2505140619,CV08-TG6805-0638,,315440302,แสงโสมเหรียญทอง 300 มล.โฉมใหม่,64,โหล,0,ขวด,0,0,,,15/05/2025,12:09,NORMAL,WAREHOUSE_TO_CUSTOMER,1006495,บริษัท แคชแวน แมนเนจเม้นท์. จำกัด,90811,คลังภูเก็ต,4608G015,CV เมืองภูเก็ต-G,140,5,68,DELIVERY_COMPLETED,,OMSAP,14/05/2025,12:52,CV,B,15/05/2025,12:00,14/05/2025,10:44:27,,,,,,,
TO2505140152,OS-OMSAP-2505140619,CV08-TG6805-0638,,310004125,เบียร์ช้างคลาสสิกขวด 320 ซีซี. S24,80,กล่อง,0,ขวด,0,0,,,15/05/2025,12:09,NORMAL,WAREHOUSE_TO_CUSTOMER,1006495,บริษัท แคชแวน แมนเนจเม้นท์. จำกัด,90811,คลังภูเก็ต,4608G015,CV เมืองภูเก็ต-G,60,32,0,DELIVERY_COMPLETED,,OMSAP,14/05/2025,12:52,CV,B,15/05/2025,12:00,14/05/2025,10:44:27,,,,,,,
TO2505140152,OS-OMSAP-2505140619,CV08-TG6805-0638,,313235729,BLEND 285 Signature 35 ดีกรี 700 มล.New Package,3,โหล,0,ขวด,0,0,,,15/05/2025,12:09,NORMAL,WAREHOUSE_TO_CUSTOMER,1006495,บริษัท แคชแวน แมนเนจเม้นท์. จำกัด,90811,คลังภูเก็ต,4608G015,CV เมืองภูเก็ต-G,48,0,36,DELIVERY_COMPLETED,,OMSAP,14/05/2025,12:52,CV,B,15/05/2025,12:00,14/05/2025,10:44:27,,,,,,,
TO2505140152,OS-OMSAP-2505140619,CV08-TG6805-0638,,315440704,สุราแสงโสมเหรียญทอง 700 ml - N,42,โหล,0,ขวด,0,0,,,15/05/2025,12:09,NORMAL,WAREHOUSE_TO_CUSTOMER,1006495,บริษัท แคชแวน แมนเนจเม้นท์. จำกัด,90811,คลังภูเก็ต,4608G015,CV เมืองภูเก็ต-G,56,9,0,DELIVERY_COMPLETED,,OMSAP,14/05/2025,12:52,CV,B,15/05/2025,12:00,14/05/2025,10:44:27,,,,,,,
TO2505140152,OS-OMSAP-2505140619,CV08-TG6805-0638,,Z31123562835,เชี่ยงชุน 35 ดีกรี 625 มล.w/o NackLabel (นทีชัย),50,โหล,0,ขวด,0,0,,,15/05/2025,12:09,NORMAL,WAREHOUSE_TO_CUSTOMER,1006495,บริษัท แคชแวน แมนเนจเม้นท์. จำกัด,90811,คลังภูเก็ต,4608G015,CV เมืองภูเก็ต-G,90,6,60,DELIVERY_COMPLETED,,OMSAP,14/05/2025,12:52,CV,B,15/05/2025,12:00,14/05/2025,10:44:27,,,,,,,
TO2505140152,OS-OMSAP-2505140619,CV08-TG6805-0638,,310002641,โออิชิ กรีนที รสน้ำผึ้งผสมมะนาว 350 มล.,48,กล่อง,0,ขวด,0,0,,,15/05/2025,12:09,NORMAL,WAREHOUSE_TO_CUSTOMER,1006495,บริษัท แคชแวน แมนเนจเม้นท์. จำกัด,90811,คลังภูเก็ต,4608G015,CV เมืองภูเก็ต-G,72,16,0,DELIVERY_COMPLETED,,OMSAP,14/05/2025,12:52,CV,B,15/05/2025,12:00,14/05/2025,10:44:27,,,,,,,
TO2505140152,OS-OMSAP-2505140619,CV08-TG6805-0638,,313235008,BLEND 285 35 ดีกรี 1000 มล.New Package,3,โหล,0,ขวด,0,0,,,15/05/2025,12:09,NORMAL,WAREHOUSE_TO_CUSTOMER,1006495,บริษัท แคชแวน แมนเนจเม้นท์. จำกัด,90811,คลังภูเก็ต,4608G015,CV เมืองภูเก็ต-G,40,0,36,DELIVERY_COMPLETED,,OMSAP,14/05/2025,12:52,CV,B,15/05/2025,12:00,14/05/2025,10:44:27,,,,,,,
TO2505140152,OS-OMSAP-2505140619,CV08-TG6805-0638,,313235348,BLEND 285 Signature 35 ดีกรี 345 มล.New Package,3,โหล,0,ขวด,0,0,,,15/05/2025,12:09,NORMAL,WAREHOUSE_TO_CUSTOMER,1006495,บริษัท แคชแวน แมนเนจเม้นท์. จำกัด,90811,คลังภูเก็ต,4608G015,CV เมืองภูเก็ต-G,95,0,36,DELIVERY_COMPLETED,,OMSAP,14/05/2025,12:52,CV,B,15/05/2025,12:00,14/05/2025,10:44:27,,,,,,,
TO2505140152,OS-OMSAP-2505140619,CV08-TG6805-0638,,315440010,แสงโสมเหรียญทอง 1000 มล.,5,โหล,0,ขวด,0,0,,,15/05/2025,12:09,NORMAL,WAREHOUSE_TO_CUSTOMER,1006495,บริษัท แคชแวน แมนเนจเม้นท์. จำกัด,90811,คลังภูเก็ต,4608G015,CV เมืองภูเก็ต-G,44,1,16,DELIVERY_COMPLETED,,OMSAP,14/05/2025,12:52,CV,B,15/05/2025,12:00,14/05/2025,10:44:27,,,,,,,
TO2505140152,OS-OMSAP-2505140619,CV08-TG6805-0638,,310235628,สุราขาวตราไชยา 35 ดีกรี 625 ml,35,โหล,0,ขวด,0,0,,,15/05/2025,12:09,NORMAL,WAREHOUSE_TO_CUSTOMER,1006495,บริษัท แคชแวน แมนเนจเม้นท์. จำกัด,90811,คลังภูเก็ต,4608G015,CV เมืองภูเก็ต-G,90,4,60,DELIVERY_COMPLETED,,OMSAP,14/05/2025,12:52,CV,B,15/05/2025,12:00,14/05/2025,10:44:27,,,,,,,
TO2505140152,OS-OMSAP-2505140619,CV08-TG6805-0638,,Z31123533035,เชี่ยงชุน 35 ดีกรี 330 ml (นทีชัย),80,โหล,0,ขวด,0,0,,,15/05/2025,12:09,NORMAL,WAREHOUSE_TO_CUSTOMER,1006495,บริษัท แคชแวน แมนเนจเม้นท์. จำกัด,90811,คลังภูเก็ต,4608G015,CV เมืองภูเก็ต-G,140,6,120,DELIVERY_COMPLETED,,OMSAP,14/05/2025,12:52,CV,B,15/05/2025,12:00,14/05/2025,10:44:27,,,,,,,
TO2505140152,OS-OMSAP-2505140619,CV08-TG6805-0638,,310003182,เบียร์อาชา 630 cc. 4.5 ดีกรี,10,กล่อง,0,ขวด,0,0,,,15/05/2025,12:09,NORMAL,WAREHOUSE_TO_CUSTOMER,1006495,บริษัท แคชแวน แมนเนจเม้นท์. จำกัด,90811,คลังภูเก็ต,4608G015,CV เมืองภูเก็ต-G,75,1,45,DELIVERY_COMPLETED,,OMSAP,14/05/2025,12:52,CV,B,15/05/2025,12:00,14/05/2025,10:44:27,,,,,,,
